DATE,TIME,APPX,SECONDARY DATE,APPX 2,TRANS_ID,BBREFID,TYPE,FROMT,FLEAGUE,TTEAM,TLEAGUE,,,,
19840123,,,,,30794,nahob001,F ,,,SEA,AL,,,,
19831021,,,,,30793,nahob001,R ,DET,AL,,,,,,
19830301,,,,,30792,nahob001,F ,,,DET,AL,,,,
19821102,,,,,30791,nahob001,R ,CLE,AL,,,,,,
19820120,,,,,30790,nahob001,F ,,,CLE,AL,,,,
19810808,,,,,30789,nahob001,R ,ATL,NL,,,,,,
19770908,,,,,30788,nahob001,W ,PHI,NL,CHA,AL,,,,
19720606,,,,,30787,nahob001,Da,,,PHI,NL,,6,,
20041015,,,,,30800,nakam001,Fg,TOR,AL,,,,,,
20040409,,,,,30799,nakam001,W ,MIN,AL,TOR,AL,,,,
19971224,,,,,30798,nakam001,Fa,,,MIN,AL,,,,
20051118,,,,,30802,nakan001,R ,LAN,NL,,,,,,
20050203,,,,,30801,nakan001,Fo,,,LAN,NL,,,,
19360801,,@,,,30803,naktp101,R ,PHA,AL,,,,,,
20031201,,,,,53016,nancs001,T ,MIL,NL,ARI,NL,,,,
20020723,,,,,52888,nancs001,T ,LAN,NL,MIL,NL,,,,
20051015,,,,,30810,nancs001,Fg,KCA,AL,,,,,,
20050619,,,,,30809,nancs001,F ,,,KCA,AL,,,,
20050615,,,,,30808,nancs001,R ,ARI,NL,,,,,,
20050110,,,,,30807,nancs001,F ,,,ARI,NL,,,,
20041221,,,,,30806,nancs001,Fg,ARI,NL,,,,,,
20000605,,,20000612,,30805,nancs001,Da,,,LAN,NL,,11,,
19990602,,,,,30804,nancs001,Dn,,,LAN,NL,,24,,
19670401,,,,,49995,napod101,T ,NYN,NL,SLN,NL,,,,
19640000,,,,,30811,napod101,Fa,,,NYN,NL,,,,
20151102,,,,,77209,napom001,Fg,TEX,AL,,,,,,
20150807,,,,,76786,napom001,T ,BOS,AL,TEX,AL,,,,
20131212,,,,,71857,napom001,F ,,,BOS,AL,,,,
20131031,,,,,70977,napom001,Fg,BOS,AL,,,,,,
20130122,,,,,67580,napom001,F ,,,BOS,AL,,,,
20121029,,,,,66151,napom001,Fg,TEX,AL,,,,,,
20110125,,,,,62312,napom001,T ,TOR,AL,TEX,AL,,,,
20110121,,,,,62306,napom001,T ,ANA,AL,TOR,AL,,,,
20000605,,,20000621,,30812,napom001,Da,,,ANA,AL,,17,,
19541130,,,,,30814,narag101,Dm,WS1,AL,PIT,NL,,,,
19520000,,,,,30813,narag101,Fa,,,WS1,AL,,,,
19590525,,,,,49606,narah101,T ,CLE,AL,WS1,AL,,,,
19621019,,,,,30816,narah101,R ,MIN,AL,,,,,,
19470000,,,,,30815,narah101,Fa,,,CLE,AL,,,,
19581120,,,,,49571,narlr101,T ,CLE,AL,DET,AL,,,,
19480000,,,,,30817,narlr101,Fa,,,CLE,AL,,,,
19791101,,,,,50950,narrj001,T ,NYA,AL,SEA,AL,,,,
19871120,,,,,30823,narrj001,R ,SEA,AL,,,,,,
19870417,,,,,30822,narrj001,F ,,,SEA,AL,,,,
19870406,,,,,30821,narrj001,R ,CAL,AL,,,,,,
19820401,,,,,30820,narrj001,F ,,,CAL,AL,,,,
19820330,,,,,30819,narrj001,R ,SEA,AL,,,,,,
19740605,,,,,30818,narrj001,Da,,,NYA,AL,,6,,
20101205,,,,,68666,narrs001,F ,,,MIL,NL,,,,
20101106,,,,,68547,narrs001,Fg,MIL,NL,,,,,,
20100407,,,,,68546,narrs001,R ,DET,AL,,,,,,
20111102,,,,,64004,narrs001,Fg,MIL,NL,,,,,,
20100605,,,,,61695,narrs001,F ,,,MIL,NL,,,,
20100119,,,,,59078,narrs001,F ,,,DET,AL,,,,
20091109,,,,,59077,narrs001,Fg,MIL,NL,,,,,,
20040924,,,,,30825,narrs001,W ,TEX,AL,MIL,NL,,,,
20020604,,,20020611,,30824,narrs001,Da,,,TEX,AL,,15,,
19680213,,,,,50051,narub101,T ,WS2,AL,CHA,AL,,,,
19640331,,,,,49846,narub101,T ,BAL,AL,WS2,AL,,,,
19580000,,,,,30827,narub101,Fa,,,BAL,AL,,,,
20151012,,,,,77070,narvc001,Fg,MIA,NL,,,,,,
20141202,,,,,74746,narvc001,F ,,,MIA,NL,,,,
20131001,,,,,71389,narvc001,Fg,MIL,NL,,,,,,
20050330,,,,,53148,narvc001,T ,COL,NL,BOS,AL,,,,
20040811,,,,,53100,narvc001,T ,SLN,NL,COL,NL,,,,
20071204,,,,,30831,narvc001,F ,,,MIL,NL,,,,
20071029,,,,,30830,narvc001,Fg,SLN,NL,,,,,,
20050808,,,,,30829,narvc001,W ,BOS,AL,SLN,NL,,,,
20000605,,,20000627,,30828,narvc001,Da,,,SLN,NL,,2,,
18951114,,,,,48254,nashb101,T ,BSN,NL,PHI,NL,,,,
19690715,,,,,50137,nashc101,T ,CHA,AL,MIN,AL,,,,
19690400,,,,,50100,nashc101,T ,CHA,AL,PIT,NL,,,,
19690708,,,,,50100,nashc101,Tv,PIT,NL,CHA,AL,,,,
19670506,,,,,50000,nashc101,T ,CAL,AL,CHA,AL,,,,
19640000,,,,,30832,nashc101,Fa,,,LAA,AL,,,,
19720615,,,,,50361,nashj101,T ,ATL,NL,PHI,NL,,,,
19691203,,,,,50156,nashj101,T ,OAK,AL,ATL,NL,,,,
19730322,,,,,30834,nashj101,R ,PHI,NL,,,,,,
19630613,,,,,30833,nashj101,Fa,,,KC1,AL,,,,
19130915,,,,,30837,nashk101,D ,Waterbury,(Eastern Association),SLN,NL,,,,
19121123,,@,,,30836,nashk101,P ,CLE,AL,Toledo,(American Association),,,,
19120214,,,,,30835,nashk101,Fo,,,CLE,AL,,,,
19801212,,,,,51012,nastp101,T ,SFN,NL,CHN,NL,,,,
19761122,,,,,30838,nastp101,Fa,,,SFN,NL,,,,
19971120,,,,,30843,natab001,R ,FLO,NL,,,,,,
19970116,,,,,30842,natab001,F ,,,FLO,NL,,,,
19961015,,,,,30841,natab001,Fg,FLO,NL,,,,,,
19921117,,,,,30840,natab001,X ,MON,NL,FLO,NL,,,55,
19870602,,,19870617,,30839,natab001,Da,,,MON,NL,,13,,
19901106,,,,,75840,Nate Cromwell,T ,ATL,NL,TOR,AL,,,,
20150108,,,,,76388,Nate Hyatt,T ,ANA,AL,ATL,NL,,,,
20060109,,,,,53230,Nate Spears,T ,BAL,AL,CHN,NL,,,,
20000731,,,,,52696,Nate Tebbs,T ,SDN,NL,SLN,NL,,,,
20050731,,,,,72596,Nathanel Mateo,T ,SDN,NL,SEA,AL,,,,
20151103,,,,,77234,nathj001,Fg,DET,AL,,,,,,
20131204,,,,,71794,nathj001,F ,,,DET,AL,,,,
20131101,,,,,70886,nathj001,Fg,TEX,AL,,,,,,
20111121,,,,,64006,nathj001,F ,,,TEX,AL,,,,
20111030,,,,,64005,nathj001,Fg,MIN,AL,,,,,,
20031114,,,,,53010,nathj001,T ,SFN,NL,MIN,AL,,,,
19950601,,,19950602,,30844,nathj001,Da,,,SFN,NL,,6,,
19990824,,,,,52574,natij001,T ,ATL,NL,CHN,NL,,,,
19970603,,,19970630,,30845,natij001,Da,,,ATL,NL,,2,,
19530612,,,,,30846,natop101,Fa,,,PIT,NL,,,,
19991214,,,,,72554,nauld001,T ,NYA,AL,LAN,NL,,,,
19981116,,,,,52496,nauld001,T ,MIN,AL,NYA,AL,,,,
19920601,,,19920610,,30847,nauld001,Da,,,MIN,AL,,14,,
20151102,,,,,77219,navad001,Fg,TOR,AL,,,,,,
20131202,,,,,71745,navad001,F ,,,TOR,AL,,,,
20131031,,,,,70912,navad001,Fg,CHN,NL,,,,,,
20120116,,,,,69308,navad001,F ,,,CIN,NL,,,,
20121116,,,,,67581,navad001,F ,,,CHN,NL,,,,
20121029,,,,,66152,navad001,Fg,CIN,NL,,,,,,
20110830,,,,,64007,navad001,R ,LAN,NL,,,,,,
20101214,,,,,61699,navad001,F ,,,LAN,NL,,,,
20101202,,,,,61698,navad001,Fg,TBA,AL,,,,,,
20060627,,,,,53266,navad001,T ,LAN,NL,TBA,AL,,,,
20050111,2,,,,53131,navad001,T ,ARI,NL,LAN,NL,,,,
20050111,1,,,,53130,navad001,T ,NYA,AL,ARI,NL,,,,
20000821,,,,,30848,navad001,Fa,,,NYA,AL,,,,
20150805,,,,,76761,navad002,W ,BOS,AL,TBA,AL,,,,
20080117,,,,,60408,navad002,Fo,,,BOS,AL,,,,
20070607,,,20070626,,62648,navae001,Da,,,ANA,AL,,50,,
20000112,,,,,52625,navaj001,T ,CHA,AL,MIL,NL,,,,
20001213,,,,,30863,navaj001,F ,,,TOR,AL,,,,
20001002,,,,,30862,navaj001,Fg,CLE,AL,,,,,,
20000616,,,,,30861,navaj001,F ,,,CLE,AL,,,,
20000615,,,,,30860,navaj001,R ,COL,NL,,,,,,
20000515,,,,,30859,navaj001,F ,,,COL,NL,,,,
20000430,,,,,30858,navaj001,R ,MIL,NL,,,,,,
19961211,,,,,30857,navaj001,F ,,,CHA,AL,,,,
19961028,,,,,30856,navaj001,Fg,CHN,NL,,,,,,
19951208,,,,,30855,navaj001,F ,,,CHN,NL,,,,
19951101,,,,,30854,navaj001,Fg,CHN,NL,,,,,,
19950409,,,,,30853,navaj001,F ,,,CHN,NL,,,,
19950407,,,,,30852,navaj001,Fg,MIL,AL,,,,,,
19870602,,,19870604,,30851,navaj001,Da,,,MIL,AL,,3,,
19860602,,,,,30850,navaj001,Dn,,,BAL,AL,S,2,,
19860114,,,,,30849,navaj001,Dn,,,BAL,AL,,2,,
19661207,,,,,66811,navaj101,T ,BOS,AL,ATL,NL,,,,
19660621,,,,,49957,navaj101,T ,DET,AL,BOS,AL,,,,
19640428,,,,,49850,navaj101,T ,LAA,AL,DET,AL,,,,
19620902,,,,,30865,navaj101,P ,SFN,NL,LAA,AL,,,,
19550700,,@,,,30864,navaj101,U ,Hannibal,(Mississippi-Ohio Valley),NY1,NL,,,,
20121103,,,,,67582,navao001,Fg,NYN,NL,,,,,,
20120317,,,,,66153,navao001,F ,,,NYN,NL,,,,
20111102,,,,,64009,navao001,Fg,HOU,NL,,,,,,
20091209,,,,,59080,navao001,F ,,,HOU,NL,,,,
20091109,,,,,59079,navao001,Fg,SEA,AL,,,,,,
20010812,,,,,30866,navao001,Fa,,,SEA,AL,,,,
20141126,,,,,76128,navar001,F ,,,BAL,AL,,,,
20141104,,,,,76127,navar001,Fg,CIN,,,,,,,
20131111,,,,,76126,navar001,F ,,,CIN,NL,,,,
20131105,,,,,76125,navar001,Fg,KCA,AL,,,,,,
20070607,,,20070611,,76124,navar001,Da,,,ARI,NL,,3,,
20100501,,,,,75865,navar001,T ,ARI,NL,KCA,AL,,,,
19870902,,,,,30867,navat001,Fa,,,NYN,NL,,,,
20131230,,,,,72023,navay001,R ,NYA,AL,,,,,,
20131121,,,,,71477,navay001,F ,,,NYA,AL,,,,
20131105,,,,,71099,navay001,Fg,BAL,AL,,,,,,
20111207,,,,,69173,navay001,T ,KCA,AL,PIT,NL,,,,
20121130,,,,,68034,navay001,T ,PIT,NL,BAL,AL,,,,
20110730,,,,,62970,navay001,T ,BOS,AL,KCA,AL,,,,
20050923,,,,,60409,navay001,Fa,,,BOS,AL,,,,
19410911,,,,,57491,nayle101,P ,Memphis,(Southern Association),PHI,NL,,,,
19430601,,,,,49110,nayle101,T ,PHI,NL,SLN,NL,,,,
19460423,,,,,30870,nayle101,W ,SLN,NL,BRO,NL,,,,
19380415,,,,,30869,nayle101,F ,,,SLN,NL,,,,
19380401,,,,,30868,nayle101,Fg,SLN,NL,,,,,,
19240628,,,,,66755,naylr101,T ,PHA,AL,Toledo,(American Association),,,,
19160915,,,,,30871,naylr101,D ,McAlester,(Western Association),PHA,AL,,,,
20000712,,,,,52662,neagd001,T ,CIN,NL,NYA,AL,,,,
19981110,,,,,52490,neagd001,T ,ATL,NL,CIN,NL,,,,
19960828,,,,,52267,neagd001,T ,PIT,NL,ATL,NL,,,,
19920317,,,,,51908,neagd001,T ,MIN,AL,PIT,NL,,,,
20050207,,,,,30876,neagd001,F ,,,TBA,AL,,,,
20041206,,,,,30875,neagd001,Fg,COL,NL,,,,,,
20001204,,,,,30874,neagd001,F ,,,COL,NL,,,,
20001031,,,,,30873,neagd001,Fg,NYA,AL,,,,,,
19890605,,,19890622,,30872,neagd001,Da,,,MIN,AL,,3,,
19791008,,,,,72389,Neal Mersch,T ,NYA,AL,TEX,AL,,,,
20091109,,,,,59083,nealb001,Fg,CLE,AL,,,,,,
20090511,,,,,59082,nealb001,F ,,,CLE,AL,,,,
20090330,,,,,59081,nealb001,R ,PHI,NL,,,,,,
20081229,,,,,55908,nealb001,F ,,,PHI,NL,,,,
20081103,,,,,55907,nealb001,Fg,DET,AL,,,,,,
20080307,,,,,55906,nealb001,F ,,,DET,AL,,,,
20050322,,,,,53140,nealb001,T ,SDN,NL,BOS,AL,,,,
20040403,,,,,53053,nealb001,T ,FLO,NL,SDN,NL,,,,
20071029,,,,,30885,nealb001,Fg,TOR,AL,,,,,,
20061120,,,,,30884,nealb001,F ,,,TOR,AL,,,,
20061015,,,,,30883,nealb001,Fg,PIT,NL,,,,,,
20060522,,,,,30882,nealb001,F ,,,PIT,NL,,,,
20060324,,,,,30881,nealb001,R ,SLN,NL,,,,,,
20060109,,,,,30880,nealb001,F ,,,SLN,NL,,,,
20051003,,,,,30879,nealb001,Fg,COL,NL,,,,,,
20050511,,,,,30878,nealb001,W ,BOS,AL,COL,NL,,,,
19960604,,,19960713,,30877,nealb001,Da,,,FLO,NL,,4,,
19630701,,,,,49822,nealc101,T ,NYN,NL,CIN,NL,,,,
19611215,,,,,49742,nealc101,T ,LAN,NL,NYN,NL,,,,
19640407,,,,,30887,nealc101,R ,CIN,NL,,,,,,
19500000,,,,,30886,nealc101,Fa,,,BRO,NL,,,,
19201122,,,,,48605,nealg101,T ,CIN,NL,PHI,NL,,,,
19210602,,,,,30888,nealg101,W ,PHI,NL,CIN,NL,,,,
19051100,,,,,30889,nealj101,F ,San Francisco,(PCL),PIT,NL,,,,
18900819,,,,,64010,nealj102,F ,,,SL4,AA,,,,
18910630,,,,,56768,nealj102,R ,SL4,AA,,,,,,
18860600,,,,,30890,nealj102,P ,Savannah,(Southern),LS2,AA,,,,$600 
20141104,,,,,74320,nealt001,Fg,CIN,NL,,,,,,
20140113,,,,,72064,nealt001,F ,,,CIN,NL,,,,
20131011,,,,,72063,nealt001,Fg,CHN,NL,,,,,,
20130805,,,,,70596,nealt001,W ,NYA,AL,CHN,NL,,,,
20130118,,,,,67584,nealt001,F ,,,NYA,AL,,,,
20130111,,,,,67583,nealt001,R ,CLE,AL,,,,,,
20110730,,,,,66844,nealt001,T ,SFN,NL,CLE,AL,,,,
20050607,,,20060529,,66154,nealt001,Da,,,SFN,NL,,36,,
19500000,,,,,30891,neccr101,Fa,,,PIT,NL,,,,
19850924,,,,,51377,Neder Horta,T ,NYA,AL,HOU,NL,,,,
19090327,,,,,74819,needt101,T ,St Paul,(American Association),CHN,NL,,,,
19030725,,,,,53729,needt101,F ,,,BSN,NL,,,,
19071213,,,,,48404,needt101,T ,BSN,NL,NY1,NL,,,,
19090130,,,,,30892,needt101,P ,NY1,NL,St Paul,(American Association),,,,"$1,000 "
19910116,,,,,51832,neelt001,T ,CLE,AL,OAK,AL,,,,
19860114,,,19860505,,30893,neelt001,Da,,,CLE,AL,,9,,
19630214,,,,,49803,neemc101,T ,PIT,NL,SLN,NL,,,,
19600513,,,,,49654,neemc101,T ,CHN,NL,PHI,NL,,,,
19630810,,,,,30898,neemc101,P ,CLE,AL,WS2,AL,,,,
19630602,,,,,30897,neemc101,P ,SLN,NL,CLE,AL,,,,
19620509,,,,,30896,neemc101,P ,PHI,NL,PIT,NL,,,,
19561203,,,,,30895,neemc101,D ,NYA,AL,CHN,NL,,,,
19490000,,,,,30894,neemc101,Fa,,,NYA,AL,,,,
20151106,,,,,77331,negrk001,Fg,CIN,NL,,,,,,
20121201,,,,,69603,negrk001,F ,,,CIN,NL,,,,
20121130,,,,,67585,negrk001,Fg,CIN,NL,,,,,,
20090814,,,,,66830,negrk001,T ,BOS,AL,CIN,NL,,,,
20060606,,,20060609,,66155,negrk001,Da,,,BOS,AL,,7,,
19570405,,,,,72287,negrr101,T ,PHI,NL,BRO,NL,,,,
19550607,,,,,49442,negrr101,T ,BRO,NL,PHI,NL,,,,
19490000,,,,,30899,negrr101,Fa,,,BRO,NL,,,,
19270901,,,,,59743,nehfa101,F ,,,CHN,NL,,,,
19270830,,,,,59742,nehfa101,R ,CIN,NL,,,,,,
19150804,,,,,53730,nehfa101,P ,Terre Haute,(Central),BSN,NL,,,,
19190801,,,,,48596,nehfa101,T ,BSN,NL,NY1,NL,,,,
19260511,,,,,30900,nehfa101,P ,NY1,NL,CIN,NL,,,,
19720615,,,,,50361,neibg101,T ,ATL,NL,PHI,NL,,,,
19730622,2,,,,30905,neibg101,F ,,,ATL,NL,,,,
19730622,1,,,,30904,neibg101,R ,PHI,NL,,,,,,
19660607,,,,,30903,neibg101,Da,,,ATL,NL,S,2,,
19660129,,,,,30902,neibg101,Dn,,,CLE,AL,,8,,
19881003,,,,,51634,neidj001,T ,PIT,NL,LAN,NL,,,,
19840304,,,,,30906,neidj001,Fa,,,PIT,NL,,,,
19590529,,,,,30907,neiga101,Fa,,,PHI,NL,,,,
20020711,,,,,52881,Neil Simoneaux,T ,SLN,NL,CLE,AL,,,,
19910603,,,19910606,,30908,neilm001,Da,,,OAK,AL,,2,,
19481000,,,,,49223,neilt101,T ,BSN,NL,Seattle,(PCL),,,,
19260629,,@,,,59744,neisb101,P ,BSN,NL,Buffalo,(International),,,,
19261001,,,,,53732,neisb101,D ,Buffalo,(International),WS1,AL,,,,
19250204,,,,,48675,neisb101,T ,BRO,NL,BSN,NL,,,,
19270615,,,,,30909,neisb101,P ,CLE,AL,CHA,AL,,,,
19320927,,,,,30910,nekob101,D ,NYA,AL,DET,AL,,,,
20010711,,,,,52774,nelsb001,T ,ARI,NL,PIT,NL,,,,
20051015,,,,,30926,nelsb001,Fg,TOR,AL,,,,,,
20041216,,,,,30925,nelsb001,F ,,,TOR,AL,,,,
20041015,,,,,30924,nelsb001,Fg,CHA,AL,,,,,,
20040323,,,,,30923,nelsb001,F ,,,CHA,AL,,,,
20021015,,,,,30922,nelsb001,Fg,BOS,AL,,,,,,
20011219,,,,,30921,nelsb001,F ,,,BOS,AL,,,,
20011015,,,,,30920,nelsb001,Fg,PIT,NL,,,,,,
19991118,,,,,30919,nelsb001,F ,,,ARI,NL,,,,
19991015,,,,,30918,nelsb001,Fg,CHN,NL,,,,,,
19990111,,,,,30917,nelsb001,F ,,,CHN,NL,,,,
19981016,,,,,30916,nelsb001,Fg,CHN,NL,,,,,,
19971230,,,,,30915,nelsb001,F ,,,CHN,NL,,,,
19971017,,,,,30914,nelsb001,Fg,CHN,NL,,,,,,
19970330,,,,,30913,nelsb001,F ,,,CHN,NL,,,,
19970321,,,,,30912,nelsb001,R ,HOU,NL,,,,,,
19930603,,,19930813,,30911,nelsb001,Da,,,HOU,NL,,44,,
20140718,,,,,73565,nelsb002,R ,MIN,AL,,,,,,
20140206,,,,,72676,nelsb002,F ,,,MIN,AL,,,,
20131105,,,,,71116,nelsb002,Fg,CHN,NL,,,,,,
20121221,,,,,69658,nelsb002,F ,,,CHN,NL,,,,
20120103,,,,,69268,nelsb002,F ,,,TEX,AL,,,,
20110105,,,,,68753,nelsb002,F ,,,TEX,AL,,,,
20121103,,,,,67587,nelsb002,Fg,TEX,AL,,,,,,
20111102,,,,,64011,nelsb002,Fg,TEX,AL,,,,,,
20101106,,,,,61700,nelsb002,Fg,SEA,AL,,,,,,
20100112,,,,,59087,nelsb002,F ,,,SEA,AL,,,,
20091109,,,,,59086,nelsb002,Fg,SEA,AL,,,,,,
20090519,,,,,59085,nelsb002,F ,,,SEA,AL,,,,
20090515,,,,,59084,nelsb002,Fg,MIL,NL,,,,,,
20010605,,,20010725,,54471,nelsb002,Da,,,MIL,NL,,4,,
18840900,,,,,59980,nelsb101,R ,PT1,AA,,,,,,
20150725,,,,,76741,nelsc001,R ,WAS,NL,,,,,,
20150621,,,,,76449,nelsc001,F ,,,WAS,NL,,,,
20150617,,,,,76442,nelsc001,R ,MIL,NL,,,,,,
20150509,,,,,76230,nelsc001,F ,,,MIL,NL,,,,
20150508,,,,,76202,nelsc001,R ,PHI,NL,,,,,,
20141118,,,,,74641,nelsc001,F ,,,PHI,NL,,,,
20140929,,,,,73933,nelsc001,Fg,SDN,NL,,,,,,
20140618,,,,,73306,nelsc001,F ,,,SDN,NL,,,,
20140616,,,,,73305,nelsc001,R ,CIN,NL,,,,,,
20140406,,,,,72884,nelsc001,F ,,,CIN,NL,,,,
20140329,,,,,72842,nelsc001,R ,CIN,NL,,,,,,
20140127,,,,,72128,nelsc001,F ,,,CIN,NL,,,,
20131202,,,,,71760,nelsc001,Fg,ANA,AL,,,,,,
20130518,,,,,70185,nelsc001,W ,NYA,AL,ANA,AL,,,,
20130501,,,,,70117,nelsc001,C ,COL,NL,NYA,AL,,,,
20040607,,,20040705,,60410,nelsc001,Da,,,COL,NL,,1,9,
19751112,,,,,50637,nelsd101,T ,TEX,AL,KCA,AL,,,,
19691205,,,,,50165,nelsd101,T ,CLE,AL,WS2,AL,,,,
19780401,,,,,30928,nelsd101,R ,KCA,AL,,,,,,
19640000,,,,,30927,nelsd101,Fa,,,CLE,AL,,,,
19360806,,,,,30930,nelse101,U ,CIN,NL,SLN,NL,,,,
19350619,,,,,30929,nelse101,P ,Los Angeles,(PCL),CIN,NL,,,,
19791008,,,,,72389,nelsg001,T ,TEX,AL,NYA,AL,,,,
19861211,,,,,51464,nelsg001,T ,CHA,AL,OAK,AL,,,,
19840627,,,,,51289,nelsg001,T ,SEA,AL,CHA,AL,,,,
19820401,,,,,51133,nelsg001,T ,NYA,AL,SEA,AL,,,,
19931015,,,,,30936,nelsg001,Fg,TEX,AL,,,,,,
19930911,,,,,30935,nelsg001,F ,,,TEX,AL,,,,
19930903,,,,,30934,nelsg001,R ,CAL,AL,,,,,,
19930217,,,,,30933,nelsg001,F ,,,CAL,AL,,,,
19920811,,,,,30932,nelsg001,R ,OAK,AL,,,,,,
19780606,,,,,30931,nelsg001,Da,,,TEX,AL,,30,,
20030806,,,,,52990,nelsj001,T ,SEA,AL,NYA,AL,,,,
19951207,,,,,52187,nelsj001,T ,SEA,AL,NYA,AL,,,,
20060502,,,,,30948,nelsj001,F ,,,CHA,AL,,,,
20060326,,,,,30947,nelsj001,R ,SLN,NL,,,,,,
20060116,,,,,30946,nelsj001,F ,,,SLN,NL,,,,
20051027,,,,,30945,nelsj001,Fg,SEA,AL,,,,,,
20050131,,,,,30944,nelsj001,F ,,,SEA,AL,,,,
20041028,,,,,30943,nelsj001,Fg,TEX,AL,,,,,,
20040114,,,,,30942,nelsj001,F ,,,TEX,AL,,,,
20031027,,,,,30941,nelsj001,Fg,NYA,AL,,,,,,
20001204,,,,,30940,nelsj001,F ,,,SEA,AL,,,,
20001031,,,,,30939,nelsj001,Fg,NYA,AL,,,,,,
19861209,,,,,30938,nelsj001,Dm,LAN,NL,SEA,AL,,,,
19840604,,,19840621,,30937,nelsj001,Da,,,LAN,NL,,22,,
20100726,,,,,68310,nelsj002,R ,SEA,AL,,,,,,
20100624,,,,,68277,nelsj002,F ,,,SEA,AL,,,,
20100621,,,,,68276,nelsj002,Fg,BOS,AL,,,,,,
20100201,,,,,59090,nelsj002,F ,,,BOS,AL,,,,
20091005,,,,,59089,nelsj002,Fg,TBA,AL,,,,,,
20081230,,,,,59088,nelsj002,F ,,,TBA,AL,,,,
20081212,,,,,55909,nelsj002,Fg,FLO,NL,,,,,,
20071212,,,,,30963,nelsj002,F ,,,FLO,NL,,,,
20071116,,,,,30962,nelsj002,Fg,KCA,AL,,,,,,
20051115,,,,,30961,nelsj002,F ,,,KCA,AL,,,,
20051015,,,,,30960,nelsj002,Fg,SLN,NL,,,,,,
20050731,,,,,30959,nelsj002,F ,,,SLN,NL,,,,
20050725,,,,,30958,nelsj002,R ,TBA,AL,,,,,,
20050419,,,,,30957,nelsj002,F ,,,TBA,AL,,,,
20050401,,,,,30956,nelsj002,R ,NYN,NL,,,,,,
20050111,,,,,30955,nelsj002,F ,,,NYN,NL,,,,
20041005,,,,,30954,nelsj002,Fg,BOS,AL,,,,,,
20040330,,,,,30953,nelsj002,F ,,,BOS,AL,,,,
20020827,,,,,30952,nelsj002,R ,BOS,AL,,,,,,
20020809,,,,,30951,nelsj002,F ,,,BOS,AL,,,,
20020802,,,,,30950,nelsj002,R ,ATL,NL,,,,,,
19960604,,,19960605,,30949,nelsj002,Da,,,ATL,NL,,4,,
20071029,,,,,30968,nelsj003,Fg,CHN,NL,,,,,,
20070704,,,,,30967,nelsj003,C ,SLN,NL,CHN,NL,,,,
20010605,,,20010617,,30966,nelsj003,Da,,,SLN,NL,,8,,
20000605,,,,,30965,nelsj003,Dn,,,SEA,AL,,39,,
19970603,,,,,30964,nelsj003,Dn,,,LAN,NL,,40,,
20100608,,,20100622,,70785,nelsj004,Da,,,MIL,NL,,2,,
20070607,,,,,70784,nelsj004,Dn,,,CIN,NL,,39,,
19861115,,,,,30976,nelsj101,F ,,,KCA,AL,,,,
19860000,,,,,30975,nelsj101,R ,MIL,AL,,,,,,
19850322,,,,,30974,nelsj101,Pr,CHN,NL,MIL,AL,,,,
19841202,,,,,30973,nelsj101,P ,MIL,AL,CHN,NL,,,,
19831205,,,,,30972,nelsj101,D ,SEA,AL,MIL,AL,,,,
19810408,,,,,30971,nelsj101,F ,,,SEA,AL,,,,
19810403,,,,,30970,nelsj101,R ,NYN,NL,,,,,,
19780110,,,,,30969,nelsj101,Da,,,NYN,NL,,8,,
19650608,,,,,30977,nelsj102,Da,,,PIT,NL,,31,,
19370409,,,,,48947,nelsl101,T ,Memphis,(Southern Association),PHA,AL,,,,
19400703,,,,,30981,nelsl101,P ,DET,AL,Buffalo,(International),,,,
19400223,,,,,30980,nelsl101,W ,PHA,AL,DET,AL,,,,
19340514,,,,,30979,nelsl101,P ,CHN,NL,Atlanta,(Southern Association),,,,
19320927,,,,,30978,nelsl101,D ,Seattle,(PCL),CHN,NL,,,,
19191231,,,,,59981,nelsl102,P ,NYA,AL,Toledo,(American Association),,,,
19690700,,,,,75431,nelsm101,T ,SLN,NL,MIN,NL,,,,
19671129,,,,,30985,nelsm101,P ,MIN,AL,SLN,NL,,,,
19640525,,,,,30984,nelsm101,P ,LAA,AL,MIN,AL,,,,
19621015,,,,,30983,nelsm101,P ,SLN,NL,LAA,AL,,,,
19560000,,,,,30982,nelsm101,Fa,,,SLN,NL,,,,
19750311,,,,,72364,Nelson Garcia,T ,PHI,NL,CLE,AL,,,,
19760523,,,,,50683,Nelson Garcia,T ,CLE,AL,SLN,NL,,,,
20010330,,,,,52697,Nelson Lara,T ,FLO,NL,BOS,AL,,,,
20080623,,,,,56503,Nelson Payano,T ,ATL,NL,SEA,AL,,,,
20151112,,,,,77554,Nelson Ward,T ,SEA,AL,SDN,NL,,,,
19870511,,,,,51497,nelsr001,T ,NYN,NL,CLE,AL,,,,
19861217,,,,,51468,nelsr001,T ,SEA,AL,NYN,NL,,,,
19810608,,,,,30987,nelsr001,Da,,,SEA,AL,,4,,
19800603,,,,,30986,nelsr001,Dn,,,CAL,AL,,24,,
19870908,,,,,51538,nelsr002,T ,OAK,AL,SDN,NL,,,,
19910108,,,,,30992,nelsr002,F ,,,CHA,AL,,,,
19901015,,,,,30991,nelsr002,Fg,SDN,NL,,,,,,
19830606,,,,,30990,nelsr002,Da,,,OAK,AL,S,1,7,
